SCORES_TXT_BEGIN_0 0 100 9 BLEU
3 9 1 8 0 7 0 6 7 
3 9 1 8 0 7 0 6 7 
3 8 1 7 0 6 0 5 7 
3 8 0 7 0 6 0 5 7 
3 7 1 6 0 5 0 4 7 
4 10 1 9 0 8 0 7 7 
6 6 4 5 3 4 2 3 7 
3 8 1 7 0 6 0 5 7 
2 6 0 5 0 4 0 3 7 
2 6 0 5 0 4 0 3 7 
1 8 0 7 0 6 0 5 7 
3 7 1 6 0 5 0 4 7 
3 10 1 9 0 8 0 7 7 
3 8 1 7 0 6 0 5 7 
4 8 1 7 0 6 0 5 7 
3 9 1 8 0 7 0 6 7 
2 8 0 7 0 6 0 5 7 
3 8 1 7 0 6 0 5 7 
3 8 1 7 0 6 0 5 7 
3 9 1 8 0 7 0 6 7 
3 8 1 7 0 6 0 5 7 
4 9 0 8 0 7 0 6 7 
5 7 3 6 2 5 1 4 7 
3 8 1 7 0 6 0 5 7 
4 9 0 8 0 7 0 6 7 
4 9 1 8 0 7 0 6 7 
2 9 0 8 0 7 0 6 7 
3 7 1 6 0 5 0 4 7 
4 10 2 9 1 8 0 7 7 
3 9 2 8 1 7 0 6 7 
3 9 1 8 0 7 0 6 7 
3 9 1 8 0 7 0 6 7 
3 8 1 7 0 6 0 5 7 
4 8 1 7 0 6 0 5 7 
2 7 0 6 0 5 0 4 7 
2 6 0 5 0 4 0 3 7 
3 9 1 8 0 7 0 6 7 
2 7 1 6 0 5 0 4 7 
2 8 0 7 0 6 0 5 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 297 100 9 BLEU
3 7 1 6 0 5 0 4 8 
7 8 5 7 3 6 2 5 8 
7 7 5 6 3 5 1 4 8 
8 8 7 7 6 6 5 5 8 
7 9 5 8 3 7 2 6 8 
7 10 5 9 3 8 2 7 8 
7 8 5 7 3 6 1 5 8 
6 9 4 8 3 7 2 6 8 
8 9 7 8 6 7 5 6 8 
7 9 5 8 3 7 2 6 8 
6 7 4 6 2 5 1 4 8 
6 8 4 7 2 6 1 5 8 
6 8 4 7 2 6 1 5 8 
6 8 4 7 2 6 1 5 8 
7 9 6 8 5 7 4 6 8 
6 8 3 7 1 6 0 5 8 
7 11 5 10 3 9 2 8 8 
7 10 5 9 3 8 2 7 8 
6 9 4 8 3 7 2 6 8 
7 11 4 10 3 9 2 8 8 
7 8 5 7 3 6 2 5 8 
7 10 5 9 3 8 2 7 8 
7 8 4 7 2 6 0 5 8 
7 9 5 8 3 7 2 6 8 
7 9 5 8 3 7 1 6 8 
5 8 3 7 2 6 1 5 8 
6 10 4 9 3 8 2 7 8 
7 9 4 8 2 7 0 6 8 
5 8 3 7 2 6 1 5 8 
7 10 4 9 2 8 0 7 8 
8 10 7 9 6 8 5 7 8 
7 8 5 7 3 6 2 5 8 
6 8 4 7 2 6 1 5 8 
7 8 4 7 2 6 0 5 8 
6 7 4 6 2 5 1 4 8 
6 9 4 8 2 7 1 6 8 
7 10 5 9 3 8 2 7 8 
7 9 4 8 3 7 2 6 8 
6 11 4 10 3 9 2 8 8 
7 9 4 8 2 7 1 6 8 
6 9 4 8 2 7 1 6 8 
6 9 4 8 2 7 1 6 8 
7 12 4 11 3 10 2 9 8 
7 10 6 9 5 8 4 7 8 
6 8 4 7 3 6 2 5 8 
6 9 4 8 2 7 1 6 8 
8 10 6 9 4 8 3 7 8 
6 8 4 7 2 6 1 5 8 
7 10 4 9 3 8 2 7 8 
7 9 6 8 5 7 4 6 8 
6 9 4 8 3 7 2 6 8 
7 10 4 9 2 8 0 7 8 
7 11 5 10 4 9 3 8 8 
7 11 5 10 3 9 2 8 8 
3 7 1 6 0 5 0 4 8 
6 9 4 8 3 7 2 6 8 
7 9 4 8 2 7 0 6 8 
6 10 4 9 3 8 2 7 8 
7 8 4 7 2 6 0 5 8 
7 9 4 8 2 7 0 6 8 
7 10 3 9 2 8 1 7 8 
6 9 4 8 3 7 2 6 8 
6 10 3 9 2 8 1 7 8 
6 8 4 7 2 6 1 5 8 
5 8 3 7 2 6 1 5 8 
7 10 5 9 3 8 2 7 8 
5 9 3 8 2 7 1 6 8 
7 9 6 8 5 7 4 6 8 
6 10 4 9 3 8 2 7 8 
5 9 3 8 2 7 1 6 8 
4 7 2 6 0 5 0 4 8 
6 9 4 8 3 7 2 6 8 
6 11 4 10 3 9 2 8 8 
6 9 4 8 2 7 1 6 8 
7 10 4 9 3 8 2 7 8 
6 10 3 9 1 8 0 7 8 
7 11 4 10 2 9 0 8 8 
6 7 4 6 3 5 2 4 8 
6 10 4 9 3 8 2 7 8 
7 9 5 8 3 7 1 6 8 
7 9 5 8 3 7 2 6 8 
6 10 4 9 2 8 1 7 8 
6 9 4 8 3 7 2 6 8 
7 9 4 8 2 7 0 6 8 
8 11 6 10 4 9 3 8 8 
7 11 4 10 3 9 2 8 8 
6 8 3 7 1 6 0 5 8 
6 9 4 8 3 7 2 6 8 
8 10 7 9 6 8 5 7 8 
7 10 4 9 2 8 1 7 8 
7 10 5 9 3 8 2 7 8 
7 9 3 8 2 7 1 6 8 
6 9 4 8 3 7 2 6 8 
7 9 4 8 2 7 1 6 8 
8 10 6 9 4 8 3 7 8 
6 9 3 8 1 7 0 6 8 
7 10 5 9 3 8 2 7 8 
5 8 3 7 2 6 1 5 8 
6 8 3 7 2 6 1 5 8 
7 9 4 8 2 7 0 6 8 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 298 100 9 BLEU
5 5 4 4 3 3 2 2 5 
3 3 1 2 0 1 0 0 5 
4 6 1 5 0 4 0 3 5 
2 5 0 4 0 3 0 2 5 
5 6 4 5 3 4 2 3 5 
4 5 2 4 1 3 0 2 5 
2 3 0 2 0 1 0 0 5 
4 5 2 4 1 3 0 2 5 
3 3 1 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
2 4 1 3 0 2 0 1 5 
3 4 2 3 1 2 0 1 5 
4 4 2 3 1 2 0 1 5 
3 5 1 4 0 3 0 2 5 
3 4 1 3 0 2 0 1 5 
3 5 0 4 0 3 0 2 5 
2 3 1 2 0 1 0 0 5 
3 5 1 4 0 3 0 2 5 
2 4 0 3 0 2 0 1 5 
2 3 0 2 0 1 0 0 5 
2 3 1 2 0 1 0 0 5 
4 4 1 3 0 2 0 1 5 
3 3 0 2 0 1 0 0 5 
3 4 1 3 0 2 0 1 5 
3 3 2 2 1 1 0 0 5 
2 3 0 2 0 1 0 0 5 
3 4 0 3 0 2 0 1 5 
1 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
3 6 0 5 0 4 0 3 5 
2 3 0 2 0 1 0 0 5 
2 4 0 3 0 2 0 1 5 
2 3 0 2 0 1 0 0 5 
3 4 1 3 0 2 0 1 5 
4 4 0 3 0 2 0 1 5 
2 3 1 2 0 1 0 0 5 
2 3 1 2 0 1 0 0 5 
1 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
3 4 0 3 0 2 0 1 5 
4 5 2 4 1 3 0 2 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
4 7 2 6 1 5 0 4 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
4 5 3 4 2 3 1 2 5 
4 4 1 3 0 2 0 1 5 
1 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
5 6 4 5 3 4 2 3 5 
4 5 0 4 0 3 0 2 5 
5 7 3 6 2 5 1 4 5 
4 4 1 3 0 2 0 1 5 
5 7 4 6 3 5 2 4 5 
3 4 1 3 0 2 0 1 5 
4 4 0 3 0 2 0 1 5 
2 4 1 3 0 2 0 1 5 
3 4 0 3 0 2 0 1 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
2 3 0 2 0 1 0 0 5 
3 4 1 3 0 2 0 1 5 
2 3 0 2 0 1 0 0 5 
5 6 3 5 2 4 1 3 5 
5 6 4 5 3 4 2 3 5 
2 4 0 3 0 2 0 1 5 
5 6 4 5 3 4 2 3 5 
4 4 2 3 0 2 0 1 5 
3 4 0 3 0 2 0 1 5 
4 5 3 4 2 3 1 2 5 
2 4 1 3 0 2 0 1 5 
4 5 3 4 2 3 1 2 5 
3 6 1 5 0 4 0 3 5 
4 4 2 3 1 2 0 1 5 
4 6 3 5 2 4 1 3 5 
2 5 0 4 0 3 0 2 5 
3 5 2 4 1 3 0 2 5 
2 5 0 4 0 3 0 2 5 
4 5 3 4 2 3 1 2 5 
2 5 0 4 0 3 0 2 5 
1 3 0 2 0 1 0 0 5 
5 6 4 5 3 4 2 3 5 
4 6 3 5 2 4 1 3 5 
2 6 0 5 0 4 0 3 5 
1 3 0 2 0 1 0 0 5 
5 6 4 5 3 4 2 3 5 
2 4 1 3 0 2 0 1 5 
3 5 2 4 1 3 0 2 5 
2 7 0 6 0 5 0 4 5 
2 4 0 3 0 2 0 1 5 
2 3 0 2 0 1 0 0 5 
2 3 1 2 0 1 0 0 5 
4 5 3 4 2 3 1 2 5 
1 2 0 1 0 0 0 0 5 
4 5 3 4 2 3 1 2 5 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 299 100 9 BLEU
6 6 5 5 4 4 3 3 6 
5 6 3 5 1 4 0 3 6 
4 6 3 5 2 4 1 3 6 
5 6 4 5 3 4 2 3 6 
3 6 1 5 0 4 0 3 6 
6 8 4 7 3 6 2 5 6 
4 8 2 7 1 6 0 5 6 
4 6 2 5 0 4 0 3 6 
4 8 2 7 1 6 0 5 6 
2 5 1 4 0 3 0 2 6 
3 8 0 7 0 6 0 5 6 
5 8 4 7 3 6 2 5 6 
5 9 3 8 1 7 0 6 6 
4 7 3 6 2 5 1 4 6 
4 6 2 5 1 4 0 3 6 
5 8 4 7 3 6 2 5 6 
4 8 1 7 0 6 0 5 6 
3 7 1 6 0 5 0 4 6 
4 6 3 5 2 4 1 3 6 
6 8 3 7 2 6 1 5 6 
2 6 0 5 0 4 0 3 6 
4 9 1 8 0 7 0 6 6 
5 6 4 5 3 4 2 3 6 
4 6 3 5 2 4 1 3 6 
4 8 2 7 0 6 0 5 6 
3 6 1 5 0 4 0 3 6 
4 8 2 7 1 6 0 5 6 
5 7 3 6 1 5 0 4 6 
6 7 5 6 4 5 3 4 6 
3 8 1 7 0 6 0 5 6 
5 8 3 7 2 6 1 5 6 
3 6 1 5 0 4 0 3 6 
6 8 4 7 2 6 1 5 6 
5 6 4 5 3 4 2 3 6 
5 7 4 6 3 5 2 4 6 
3 6 1 5 0 4 0 3 6 
5 7 3 6 1 5 0 4 6 
3 6 1 5 0 4 0 3 6 
4 7 2 6 1 5 0 4 6 
4 6 2 5 1 4 0 3 6 
6 8 4 7 3 6 2 5 6 
5 6 3 5 2 4 1 3 6 
4 7 3 6 2 5 1 4 6 
3 9 0 8 0 7 0 6 6 
5 8 3 7 1 6 0 5 6 
2 6 0 5 0 4 0 3 6 
4 9 2 8 0 7 0 6 6 
3 6 1 5 0 4 0 3 6 
4 6 2 5 1 4 0 3 6 
5 8 3 7 1 6 0 5 6 
3 8 1 7 0 6 0 5 6 
5 8 2 7 1 6 0 5 6 
5 6 3 5 1 4 0 3 6 
5 6 4 5 3 4 2 3 6 
4 6 2 5 1 4 0 3 6 
4 6 2 5 0 4 0 3 6 
3 7 1 6 0 5 0 4 6 
4 6 2 5 0 4 0 3 6 
3 7 2 6 1 5 0 4 6 
2 6 0 5 0 4 0 3 6 
3 8 0 7 0 6 0 5 6 
5 7 3 6 1 5 0 4 6 
6 8 5 7 3 6 2 5 6 
6 7 4 6 3 5 2 4 6 
5 6 3 5 2 4 1 3 6 
1 7 0 6 0 5 0 4 6 
4 6 3 5 2 4 1 3 6 
2 6 0 5 0 4 0 3 6 
4 6 3 5 2 4 1 3 6 
2 10 0 9 0 8 0 7 6 
4 7 3 6 2 5 1 4 6 
4 6 2 5 1 4 0 3 6 
3 8 0 7 0 6 0 5 6 
4 6 2 5 1 4 0 3 6 
3 9 2 8 1 7 0 6 6 
5 8 3 7 1 6 0 5 6 
5 6 4 5 3 4 2 3 6 
4 6 2 5 1 4 0 3 6 
2 7 1 6 0 5 0 4 6 
6 7 5 6 4 5 3 4 6 
1 9 0 8 0 7 0 6 6 
2 6 0 5 0 4 0 3 6 
5 6 4 5 3 4 2 3 6 
5 7 3 6 1 5 0 4 6 
4 6 3 5 2 4 1 3 6 
5 6 3 5 2 4 1 3 6 
4 6 1 5 0 4 0 3 6 
3 6 1 5 0 4 0 3 6 
3 6 1 5 0 4 0 3 6 
4 7 3 6 2 5 1 4 6 
5 8 3 7 1 6 0 5 6 
3 10 1 9 0 8 0 7 6 
4 8 2 7 1 6 0 5 6 
3 6 1 5 0 4 0 3 6 
3 6 1 5 0 4 0 3 6 
4 6 2 5 1 4 0 3 6 
3 6 1 5 0 4 0 3 6 
2 7 0 6 0 5 0 4 6 
4 7 2 6 1 5 0 4 6 
3 6 2 5 1 4 0 3 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 300 100 9 BLEU
6 6 5 5 4 4 3 3 6 
5 6 4 5 3 4 2 3 6 
5 6 3 5 1 4 0 3 6 
5 6 4 5 3 4 2 3 6 
5 8 4 7 3 6 2 5 6 
5 9 3 8 1 7 0 6 6 
4 6 2 5 0 4 0 3 6 
4 8 2 7 1 6 0 5 6 
5 8 4 7 3 6 2 5 6 
6 8 4 7 2 6 1 5 6 
6 8 4 7 3 6 2 5 6 
4 7 3 6 2 5 1 4 6 
4 6 2 5 1 4 0 3 6 
5 6 3 5 2 4 1 3 6 
5 6 3 5 1 4 0 3 6 
5 6 4 5 3 4 2 3 6 
4 8 1 7 0 6 0 5 6 
5 8 3 7 1 6 0 5 6 
6 8 4 7 3 6 2 5 6 
4 9 2 8 0 7 0 6 6 
6 8 5 7 3 6 2 5 6 
5 8 3 7 2 6 1 5 6 
5 8 3 7 1 6 0 5 6 
4 7 3 6 2 5 1 4 6 
5 6 4 5 3 4 2 3 6 
6 7 5 6 4 5 3 4 6 
4 6 2 5 0 4 0 3 6 
5 6 3 5 2 4 1 3 6 
6 7 4 6 3 5 2 4 6 
5 6 4 5 3 4 2 3 6 
6 8 4 7 3 6 2 5 6 
5 6 3 5 2 4 1 3 6 
6 7 5 6 4 5 3 4 6 
6 8 5 7 4 6 3 5 6 
6 9 4 8 2 7 0 6 6 
4 8 2 7 0 6 0 5 6 
3 6 1 5 0 4 0 3 6 
6 9 5 8 3 7 1 6 6 
5 7 3 6 1 5 0 4 6 
5 8 3 7 1 6 0 5 6 
4 6 2 5 1 4 0 3 6 
5 6 4 5 3 4 2 3 6 
6 8 3 7 2 6 1 5 6 
6 9 5 8 3 7 2 6 6 
5 6 3 5 2 4 1 3 6 
4 6 2 5 0 4 0 3 6 
5 6 3 5 1 4 0 3 6 
5 8 3 7 1 6 0 5 6 
5 6 4 5 3 4 2 3 6 
4 10 2 9 1 8 0 7 6 
4 10 2 9 1 8 0 7 6 
3 5 1 4 0 3 0 2 6 
4 6 2 5 1 4 0 3 6 
4 11 2 10 1 9 0 8 6 
4 6 2 5 1 4 0 3 6 
4 6 1 5 0 4 0 3 6 
5 6 4 5 3 4 2 3 6 
5 6 3 5 2 4 1 3 6 
4 9 3 8 2 7 1 6 6 
5 6 4 5 3 4 2 3 6 
3 7 2 6 1 5 0 4 6 
6 7 4 6 3 5 2 4 6 
4 6 2 5 0 4 0 3 6 
5 7 3 6 1 5 0 4 6 
4 6 2 5 1 4 0 3 6 
6 9 4 8 2 7 1 6 6 
5 6 3 5 2 4 1 3 6 
4 6 3 5 2 4 1 3 6 
6 7 5 6 4 5 3 4 6 
4 6 3 5 2 4 1 3 6 
5 8 3 7 2 6 1 5 6 
6 7 4 6 2 5 0 4 6 
5 8 3 7 1 6 0 5 6 
4 6 2 5 1 4 0 3 6 
4 6 2 5 0 4 0 3 6 
6 7 4 6 2 5 1 4 6 
4 8 1 7 0 6 0 5 6 
4 5 2 4 1 3 0 2 6 
4 8 2 7 1 6 0 5 6 
4 6 2 5 1 4 0 3 6 
6 8 4 7 2 6 0 5 6 
5 10 3 9 2 8 1 7 6 
3 9 1 8 0 7 0 6 6 
5 6 4 5 3 4 2 3 6 
5 6 4 5 3 4 2 3 6 
4 5 2 4 0 3 0 2 6 
6 8 4 7 2 6 1 5 6 
6 8 4 7 2 6 0 5 6 
3 9 2 8 1 7 0 6 6 
5 8 3 7 1 6 0 5 6 
5 8 3 7 2 6 1 5 6 
5 7 2 6 0 5 0 4 6 
5 8 4 7 2 6 1 5 6 
5 7 3 6 1 5 0 4 6 
5 7 3 6 1 5 0 4 6 
5 8 3 7 1 6 0 5 6 
4 10 1 9 0 8 0 7 6 
5 8 4 7 3 6 2 5 6 
3 7 2 6 1 5 0 4 6 
5 7 3 6 1 5 0 4 6 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 301 100 9 BLEU
5 5 4 4 3 3 2 2 7 
5 6 4 5 3 4 2 3 7 
4 5 2 4 1 3 0 2 7 
7 7 6 6 5 5 4 4 7 
4 6 2 5 0 4 0 3 7 
4 5 3 4 2 3 1 2 7 
4 5 2 4 1 3 0 2 7 
5 8 4 7 3 6 2 5 7 
4 5 2 4 0 3 0 2 7 
4 5 2 4 1 3 0 2 7 
4 6 2 5 1 4 0 3 7 
5 7 3 6 1 5 0 4 7 
5 7 4 6 3 5 2 4 7 
4 6 2 5 1 4 0 3 7 
4 7 3 6 2 5 1 4 7 
3 6 1 5 0 4 0 3 7 
4 5 3 4 2 3 1 2 7 
3 5 1 4 0 3 0 2 7 
3 5 1 4 0 3 0 2 7 
3 5 1 4 0 3 0 2 7 
5 7 3 6 2 5 1 4 7 
6 7 5 6 4 5 3 4 7 
3 5 1 4 0 3 0 2 7 
3 5 0 4 0 3 0 2 7 
4 5 2 4 1 3 0 2 7 
4 8 3 7 2 6 1 5 7 
5 6 4 5 3 4 2 3 7 
5 6 4 5 2 4 1 3 7 
4 5 2 4 0 3 0 2 7 
3 5 2 4 1 3 0 2 7 
6 6 5 5 4 4 3 3 7 
4 6 3 5 2 4 1 3 7 
3 5 1 4 0 3 0 2 7 
5 7 4 6 2 5 0 4 7 
5 6 4 5 3 4 2 3 7 
4 5 2 4 1 3 0 2 7 
3 3 1 2 0 1 0 0 7 
4 5 2 4 0 3 0 2 7 
4 5 2 4 1 3 0 2 7 
5 6 3 5 2 4 1 3 7 
3 6 2 5 1 4 0 3 7 
4 7 1 6 0 5 0 4 7 
5 6 3 5 2 4 1 3 7 
4 6 3 5 2 4 1 3 7 
3 5 1 4 0 3 0 2 7 
4 5 2 4 1 3 0 2 7 
3 6 2 5 1 4 0 3 7 
4 7 3 6 2 5 1 4 7 
3 5 1 4 0 3 0 2 7 
4 5 3 4 2 3 1 2 7 
4 7 2 6 0 5 0 4 7 
4 7 1 6 0 5 0 4 7 
5 7 3 6 2 5 1 4 7 
4 8 2 7 1 6 0 5 7 
4 6 1 5 0 4 0 3 7 
4 5 3 4 2 3 1 2 7 
4 5 2 4 0 3 0 2 7 
5 6 3 5 1 4 0 3 7 
3 5 0 4 0 3 0 2 7 
5 7 4 6 2 5 1 4 7 
4 5 3 4 2 3 1 2 7 
4 5 2 4 0 3 0 2 7 
4 6 3 5 2 4 1 3 7 
5 6 3 5 2 4 1 3 7 
4 7 2 6 1 5 0 4 7 
5 7 3 6 2 5 1 4 7 
4 6 2 5 1 4 0 3 7 
4 6 2 5 1 4 0 3 7 
4 5 3 4 2 3 1 2 7 
3 7 2 6 1 5 0 4 7 
3 5 1 4 0 3 0 2 7 
2 5 0 4 0 3 0 2 7 
3 5 1 4 0 3 0 2 7 
4 7 2 6 1 5 0 4 7 
4 7 2 6 1 5 0 4 7 
3 5 1 4 0 3 0 2 7 
4 5 2 4 1 3 0 2 7 
4 5 3 4 2 3 1 2 7 
3 7 1 6 0 5 0 4 7 
5 5 3 4 1 3 0 2 7 
4 6 2 5 1 4 0 3 7 
4 6 0 5 0 4 0 3 7 
3 5 1 4 0 3 0 2 7 
4 6 2 5 1 4 0 3 7 
5 7 3 6 1 5 0 4 7 
2 5 1 4 0 3 0 2 7 
4 5 2 4 1 3 0 2 7 
4 5 0 4 0 3 0 2 7 
4 5 2 4 0 3 0 2 7 
5 8 4 7 3 6 1 5 7 
4 5 3 4 2 3 1 2 7 
5 5 2 4 1 3 0 2 7 
3 6 1 5 0 4 0 3 7 
3 5 0 4 0 3 0 2 7 
4 8 1 7 0 6 0 5 7 
3 5 1 4 0 3 0 2 7 
4 5 3 4 2 3 1 2 7 
4 6 3 5 2 4 1 3 7 
4 7 1 6 0 5 0 4 7 
4 8 1 7 0 6 0 5 7 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 302 100 9 BLEU
7 10 5 9 3 8 1 7 8 
4 8 3 7 2 6 1 5 8 
7 10 4 9 2 8 1 7 8 
8 8 7 7 6 6 5 5 8 
8 10 6 9 4 8 2 7 8 
4 8 2 7 1 6 0 5 8 
4 8 3 7 2 6 1 5 8 
8 9 6 8 4 7 2 6 8 
8 10 4 9 2 8 1 7 8 
6 10 4 9 2 8 0 7 8 
3 8 2 7 1 6 0 5 8 
7 10 5 9 3 8 1 7 8 
4 9 1 8 0 7 0 6 8 
4 8 2 7 1 6 0 5 8 
3 8 2 7 1 6 0 5 8 
7 11 3 10 2 9 1 8 8 
4 8 2 7 1 6 0 5 8 
3 7 2 6 1 5 0 4 8 
6 10 4 9 2 8 1 7 8 
4 10 3 9 2 8 1 7 8 
4 8 3 7 2 6 1 5 8 
3 8 1 7 0 6 0 5 8 
4 9 2 8 1 7 0 6 8 
7 8 6 7 5 6 4 5 8 
2 8 0 7 0 6 0 5 8 
7 11 3 10 2 9 1 8 8 
2 7 0 6 0 5 0 4 8 
7 8 6 7 5 6 4 5 8 
3 8 2 7 1 6 0 5 8 
4 9 1 8 0 7 0 6 8 
4 8 3 7 2 6 1 5 8 
4 11 3 10 2 9 1 8 8 
3 8 0 7 0 6 0 5 8 
7 12 4 11 2 10 1 9 8 
4 10 3 9 2 8 1 7 8 
4 9 3 8 2 7 1 6 8 
4 9 3 8 2 7 1 6 8 
7 10 5 9 3 8 1 7 8 
7 12 5 11 3 10 1 9 8 
6 10 3 9 1 8 0 7 8 
7 9 5 8 3 7 1 6 8 
3 10 2 9 1 8 0 7 8 
7 9 5 8 3 7 1 6 8 
6 10 3 9 2 8 1 7 8 
7 12 4 11 2 10 1 9 8 
7 11 4 10 2 9 1 8 8 
4 11 3 10 2 9 1 8 8 
7 11 4 10 2 9 1 8 8 
7 11 4 10 2 9 1 8 8 
5 10 3 9 1 8 0 7 8 
8 9 7 8 5 7 3 6 8 
7 9 5 8 3 7 1 6 8 
7 8 5 7 3 6 1 5 8 
4 8 2 7 1 6 0 5 8 
6 9 3 8 2 7 1 6 8 
3 9 1 8 0 7 0 6 8 
3 8 2 7 0 6 0 5 8 
4 8 3 7 2 6 1 5 8 
6 9 3 8 2 7 1 6 8 
4 10 2 9 1 8 0 7 8 
4 9 3 8 2 7 1 6 8 
7 10 5 9 3 8 1 7 8 
6 10 4 9 2 8 1 7 8 
7 12 4 11 2 10 1 9 8 
3 9 2 8 1 7 0 6 8 
7 9 5 8 3 7 1 6 8 
7 8 6 7 5 6 4 5 8 
6 9 4 8 2 7 1 6 8 
7 10 5 9 3 8 1 7 8 
7 10 4 9 2 8 1 7 8 
4 8 3 7 2 6 1 5 8 
4 9 3 8 2 7 1 6 8 
4 10 3 9 2 8 1 7 8 
4 10 2 9 1 8 0 7 8 
4 8 3 7 2 6 1 5 8 
7 11 5 10 3 9 1 8 8 
3 8 2 7 1 6 0 5 8 
4 10 3 9 2 8 1 7 8 
7 10 4 9 2 8 1 7 8 
4 9 3 8 2 7 1 6 8 
3 9 2 8 1 7 0 6 8 
1 7 0 6 0 5 0 4 8 
4 9 3 8 2 7 1 6 8 
5 10 3 9 1 8 0 7 8 
4 8 2 7 1 6 0 5 8 
4 10 3 9 2 8 1 7 8 
4 8 3 7 2 6 1 5 8 
4 8 3 7 2 6 1 5 8 
3 9 0 8 0 7 0 6 8 
5 10 2 9 1 8 0 7 8 
6 9 4 8 2 7 1 6 8 
4 8 2 7 1 6 0 5 8 
6 8 4 7 2 6 1 5 8 
4 10 3 9 2 8 1 7 8 
7 11 5 10 3 9 1 8 8 
4 10 2 9 1 8 0 7 8 
3 8 1 7 0 6 0 5 8 
4 11 2 10 1 9 0 8 8 
7 10 4 9 2 8 1 7 8 
6 11 3 10 2 9 1 8 8 
SCORES_TXT_END_0
SCORES_TXT_BEGIN_0 303 100 9 BLEU
11 11 10 10 9 9 8 8 11 
5 9 3 8 2 7 1 6 11 
10 11 9 10 8 9 7 8 11 
10 11 9 10 8 9 7 8 11 
10 11 8 10 6 9 4 8 11 
10 11 8 10 6 9 4 8 11 
4 9 3 8 2 7 1 6 11 
9 11 8 10 7 9 6 8 11 
10 11 9 10 8 9 7 8 11 
10 13 9 12 8 11 7 10 11 
4 9 2 8 1 7 0 6 11 
9 10 7 9 5 8 3 7 11 
9 11 7 10 5 9 4 8 11 
9 11 8 10 7 9 6 8 11 
5 9 3 8 2 7 1 6 11 
5 9 3 8 2 7 1 6 11 
5 9 4 8 3 7 2 6 11 
9 11 7 10 5 9 3 8 11 
4 9 2 8 1 7 0 6 11 
8 9 6 8 4 7 2 6 11 
8 10 6 9 4 8 2 7 11 
6 11 3 10 2 9 1 8 11 
6 9 3 8 2 7 1 6 11 
9 11 7 10 5 9 3 8 11 
4 9 2 8 1 7 0 6 11 
6 10 3 9 2 8 1 7 11 
8 10 6 9 4 8 2 7 11 
3 9 2 8 1 7 0 6 11 
5 11 3 10 2 9 1 8 11 
6 11 5 10 4 9 3 8 11 
9 13 8 12 7 11 6 10 11 
10 11 8 10 6 9 4 8 11 
8 9 6 8 4 7 2 6 11 
10 11 8 10 6 9 4 8 11 
8 10 6 9 4 8 2 7 11 
8 11 7 10 6 9 5 8 11 
5 10 3 9 2 8 1 7 11 
4 9 3 8 2 7 1 6 11 
10 14 8 13 6 12 4 11 11 
6 10 4 9 3 8 2 7 11 
5 9 4 8 3 7 2 6 11 
5 12 3 11 2 10 1 9 11 
5 9 4 8 3 7 2 6 11 
9 11 7 10 5 9 3 8 11 
8 11 7 10 6 9 5 8 11 
5 9 3 8 2 7 1 6 11 
10 13 8 12 6 11 4 10 11 
7 10 5 9 3 8 1 7 11 
5 10 3 9 2 8 1 7 11 
5 11 3 10 2 9 1 8 11 
4 12 2 11 1 10 0 9 11 
10 11 9 10 8 9 7 8 11 
9 11 7 10 5 9 3 8 11 
8 10 6 9 4 8 2 7 11 
5 12 3 11 2 10 1 9 11 
8 11 6 10 4 9 3 8 11 
11 13 10 12 9 11 8 10 11 
5 10 3 9 2 8 1 7 11 
4 9 3 8 2 7 1 6 11 
7 9 5 8 3 7 1 6 11 
9 11 8 10 7 9 6 8 11 
4 11 2 10 1 9 0 8 11 
10 10 8 9 6 8 4 7 11 
10 11 9 10 8 9 7 8 11 
9 13 8 12 7 11 6 10 11 
8 10 6 9 4 8 2 7 11 
7 9 5 8 3 7 1 6 11 
4 9 2 8 1 7 0 6 11 
9 11 7 10 5 9 4 8 11 
4 9 2 8 1 7 0 6 11 
9 10 7 9 5 8 3 7 11 
9 11 7 10 5 9 3 8 11 
3 9 1 8 0 7 0 6 11 
4 9 2 8 1 7 0 6 11 
9 11 8 10 7 9 6 8 11 
4 9 3 8 2 7 1 6 11 
6 9 4 8 2 7 1 6 11 
9 13 8 12 7 11 6 10 11 
3 9 1 8 0 7 0 6 11 
4 9 2 8 1 7 0 6 11 
9 11 8 10 7 9 6 8 11 
